Date,JUN_RD_NO_TP,JUN_RD_NO_forecaset
2023-06-07,292147,291788.8675565325
2023-06-07,292192,291824.65401263355
2023-06-07,292189,291796.4726163963
2023-06-07,292168,291832.2590724973
2023-06-07,292216,291804.0776762601
2023-06-07,292123,291839.8641323611
2023-06-07,292206,291811.68273612385
2023-06-07,292173,291847.46919222485
2023-06-07,292169,291819.2877959876
2023-06-07,292157,291855.0742520886
2023-06-07,292107,291826.8928558514
2023-06-07,292201,291862.6793119524
2023-06-07,295456,291834.49791571515
2023-06-07,292257,291870.28437181615
2023-06-07,292213,291842.1029755789
2023-06-07,292114,291877.8894316799
2023-06-07,292085,291849.7080354427
2023-06-07,292185,291885.4944915437
2023-06-07,292270,291857.31309530645
2023-06-07,292244,291893.09955140745
2023-06-07,292262,291864.9181551702
2023-06-07,292358,291900.7046112712
2023-06-07,292305,291872.523215034
2023-06-07,292316,291908.309671135
2023-06-07,292297,291880.1282748977
2023-06-07,292355,291915.91473099875
2023-06-07,292287,291887.7333347615
2023-06-07,292304,291923.5197908625
2023-06-07,292895,291895.3383946253
2023-06-07,292310,291931.1248507263
2023-06-07,292326,291902.94345448905
2023-06-07,292263,291938.72991059005
2023-06-07,294420,291910.5485143528
2023-06-07,302281,291946.3349704538
2023-06-07,292303,291918.1535742166
2023-06-07,292258,291953.9400303176
2023-06-07,292277,291925.75863408035
2023-06-07,292339,291961.54509018135
2023-06-07,292766,291933.3636939441
2023-06-07,292332,291969.1501500451
2023-06-07,292495,291940.9687538079
2023-06-07,292228,291976.7552099089
2023-06-07,292211,291948.57381367165
2023-06-07,292309,291984.36026977265
2023-06-07,292395,291956.1788735354
2023-06-07,291652,291991.9653296364
2023-06-07,292203,291963.7839333992
2023-06-07,291676,291999.5703895002
2023-06-07,291442,291971.3889932629
2023-06-07,291364,292007.17544936395
2023-06-07,291520,291978.9940531267
2023-06-07,292644,292014.7805092277
2023-06-07,291497,291986.5991129905
2023-06-07,291369,292022.3855690915
2023-06-07,291864,291994.20417285425
2023-06-07,291410,292029.99062895525
2023-06-07,291422,292001.809232718
2023-06-07,291425,292037.595688819
2023-06-07,291431,292009.4142925818
2023-06-07,291412,292045.2007486828
2023-06-07,291385,292017.01935244555
2023-06-07,291384,292052.80580854655
2023-06-07,291386,292024.6244123093
2023-06-07,292719,292060.4108684103
2023-06-07,291458,292032.2294721731
2023-06-07,292682,292068.0159282741
2023-06-07,291555,292039.83453203685
2023-06-07,291403,292075.62098813785
2023-06-07,291439,292047.4395919006
2023-06-07,291406,292083.2260480016
2023-06-07,291400,292055.0446517644
2023-06-07,291395,292090.8311078654
2023-06-07,292121,292062.6497116281
2023-06-07,291446,292098.43616772915
2023-06-07,291414,292070.2547714919
2023-06-07,291376,292106.0412275929
2023-06-07,291449,292077.8598313557
2023-06-07,291377,292113.6462874567
2023-06-07,291738,292085.46489121945
2023-06-07,291696,292121.25134732045
2023-06-07,291204,292093.0699510832
2023-06-07,292014,292128.8564071842
2023-06-07,292809,292100.675010947
2023-06-07,292265,292136.461467048
2023-06-07,291195,292108.28007081075
2023-06-07,291216,292144.06652691175
2023-06-07,291194,292115.8851306745
2023-06-07,291347,292151.6715867755
2023-06-07,291218,292123.4901905383
2023-06-07,291511,292159.2766466393
2023-06-07,291244,292131.09525040205
2023-06-07,291221,292166.88170650305
2023-06-07,291229,292138.7003102658
2023-06-07,291452,292174.4867663668
2023-06-07,291242,292146.3053701296
2023-06-07,291253,292182.0918262306
2023-06-07,291904,292153.9104299933
2023-06-07,291261,292189.69688609435
2023-06-07,291255,292161.5154898571
2023-06-07,291263,292197.3019459581
2023-06-07,291262,292169.1205497209
2023-06-07,291282,292204.9070058219
2023-06-07,291280,292176.72560958465
2023-06-07,291290,292212.51206568565
2023-06-07,291761,292184.3306694484
2023-06-07,291742,292220.1171255494
2023-06-07,308718,292191.9357293122
2023-06-07,291485,292227.7221854132
2023-06-07,291312,292199.54078917595
2023-06-07,291746,292235.32724527695
2023-06-07,291522,292207.1458490397
2023-06-07,291547,292242.9323051407
2023-06-07,291540,292214.7509089035
2023-06-07,291579,292250.5373650045
2023-06-07,291996,292222.35596876725
2023-06-07,291631,292258.14242486825
2023-06-07,291542,292229.961028631
2023-06-07,296603,292265.747484732
2023-06-07,293040,292237.5660884948
2023-06-07,292836,292273.3525445958
2023-06-07,291553,292245.1711483585
2023-06-07,292113,292280.95760445955
2023-06-07,291640,292252.7762082223
2023-06-07,291584,292288.5626643233
2023-06-07,291679,292260.3812680861
2023-06-07,297849,292296.1677241871
2023-06-07,291718,292267.98632794985
2023-06-07,291632,292303.77278405085
2023-06-07,302072,292275.5913878136
2023-06-07,291786,292311.3778439146
2023-06-07,291661,292283.1964476774
2023-06-07,291639,292318.9829037784
2023-06-07,291658,292290.80150754115
2023-06-07,291653,292326.58796364215
2023-06-07,291839,292298.4065674049
2023-06-07,291432,292334.1930235059
2023-06-07,293221,292306.0116272687
2023-06-07,291785,292341.7980833697
2023-06-07,293284,292313.61668713245
2023-06-07,291577,292349.40314323345
2023-06-07,291638,292321.2217469962
2023-06-07,291494,292357.0082030972
2023-06-07,291883,292328.82680686
2023-06-07,291509,292364.613262961
2023-06-07,291428,292336.4318667237
2023-06-07,291487,292372.21832282474
2023-06-07,291429,292344.0369265875
2023-06-07,291438,292379.8233826885
2023-06-07,292042,292351.6419864513
2023-06-07,291443,292387.4284425523
2023-06-07,292051,292359.24704631505
2023-06-07,291447,292395.03350241604
2023-06-07,291476,292366.8521061788
2023-06-07,291450,292402.6385622798
2023-06-07,291507,292374.4571660426
2023-06-07,291475,292410.2436221436
2023-06-07,291461,292382.06222590635
2023-06-07,291460,292417.84868200734
2023-06-07,291601,292389.6672857701
2023-06-07,292845,292425.4537418711
2023-06-07,291646,292397.2723456339
2023-06-07,292564,292433.0588017349
2023-06-07,291503,292404.87740549765
2023-06-07,291998,292440.66386159864
2023-06-07,291526,292412.4824653614
2023-06-07,291471,292448.2689214624
2023-06-07,292003,292420.0875252252
2023-06-07,292775,292455.8739813262
2023-06-07,291454,292427.6925850889
2023-06-07,291528,292463.47904118994
2023-06-08,292793,292435.2976449527
2023-06-08,292811,292471.0841010537
2023-06-08,292798,292442.9027048165
2023-06-08,292839,292478.6891609175
2023-06-08,292928,292450.50776468025
2023-06-08,292945,292486.29422078124
2023-06-08,293564,292458.112824544
2023-06-08,294344,292493.899280645
2023-06-08,292847,292465.7178844078
2023-06-08,292941,292501.5043405088
2023-06-08,292998,292473.32294427155
2023-06-08,293138,292509.10940037254
2023-06-08,292786,292480.9280041353
2023-06-08,292816,292516.7144602363
2023-06-08,292832,292488.5330639991
2023-06-08,292763,292524.3195201001
2023-06-08,293525,292496.13812386285
2023-06-08,292767,292531.92457996384
2023-06-08,292709,292503.7431837266
2023-06-08,292768,292539.5296398276
2023-06-08,292838,292511.3482435904
2023-06-08,293223,292547.1346996914
2023-06-08,294259,292518.9533034541
2023-06-08,300350,292554.73975955514
2023-06-08,292731,292526.5583633179
2023-06-08,292749,292562.3448194189
2023-06-08,293070,292534.1634231817
2023-06-08,292752,292569.9498792827
2023-06-08,294796,292541.76848304545
2023-06-08,292764,292577.55493914644
2023-06-08,292796,292549.3735429092
2023-06-08,292744,292585.1599990102
2023-06-08,292760,292556.978602773
2023-06-08,292800,292592.765058874
2023-06-08,292884,292564.58366263675
2023-06-08,292986,292600.37011873774
2023-06-08,292910,292572.1887225005
2023-06-08,292995,292607.9751786015
2023-06-08,293019,292579.7937823643
2023-06-08,291041,292615.5802384653
2023-06-08,294031,292587.39884222805
2023-06-08,293006,292623.18529832904
2023-06-08,293039,292595.0039020918
2023-06-08,293030,292630.7903581928
2023-06-08,292982,292602.6089619556
2023-06-08,293055,292638.3954180566
2023-06-08,293031,292610.2140218193
2023-06-08,292988,292646.00047792034
2023-06-08,293144,292617.8190816831
2023-06-08,293009,292653.6055377841
2023-06-08,293299,292625.4241415469
2023-06-08,292725,292661.2105976479
2023-06-08,294075,292633.02920141065
2023-06-08,292844,292668.81565751164
2023-06-08,292954,292640.6342612744
2023-06-08,292927,292676.4207173754
2023-06-08,292863,292648.2393211382
2023-06-08,294253,292684.0257772392
2023-06-08,292956,292655.84438100195
2023-06-08,292943,292691.63083710294
2023-06-08,292926,292663.4494408657
2023-06-08,292879,292699.2358969667
2023-06-08,292903,292671.0545007295
2023-06-08,292890,292706.8409568305
2023-06-08,292893,292678.65956059325
2023-06-08,292905,292714.44601669424
2023-06-08,293749,292686.264620457
2023-06-08,293021,292722.051076558
2023-06-08,307266,292693.8696803208
2023-06-08,292944,292729.6561364218
2023-06-08,293029,292701.4747401845
2023-06-08,292934,292737.26119628554
2023-06-08,293411,292709.0798000483
2023-06-08,293753,292744.8662561493
2023-06-08,292697,292716.6848599121
2023-06-08,299423,292752.4713160131
2023-06-08,293776,292724.28991977585
2023-06-08,293743,292760.07637587684
2023-06-08,293807,292731.8949796396
2023-06-08,293888,292767.6814357406
2023-06-08,293707,292739.5000395034
2023-06-08,293730,292775.2864956044
2023-06-08,293729,292747.10509936715
2023-06-08,293716,292782.89155546814
2023-06-08,293685,292754.7101592309
2023-06-08,293695,292790.4966153319
2023-06-08,295948,292762.3152190947
2023-06-08,293699,292798.1016751957
2023-06-08,293704,292769.92027895845
2023-06-08,293744,292805.70673505944
2023-06-08,293742,292777.5253388222
2023-06-08,293760,292813.3117949232
2023-06-08,303862,292785.130398686
2023-06-08,300812,292820.916854787
2023-06-08,294641,292792.7354585497
2023-06-08,293797,292828.52191465074
2023-06-08,293804,292800.3405184135
2023-06-08,293802,292836.1269745145
2023-06-08,293891,292807.9455782773
2023-06-08,293800,292843.7320343783
2023-06-08,294102,292815.55063814105
2023-06-08,293777,292851.33709424204
2023-06-08,294196,292823.1556980048
2023-06-08,293772,292858.9421541058
2023-06-08,294898,292830.7607578686
2023-06-08,293764,292866.5472139696
2023-06-08,243087,292838.36581773235
2023-06-08,293756,292874.15227383334
2023-06-08,293713,292845.9708775961
2023-06-08,293754,292881.7573336971
2023-06-08,293703,292853.5759374599
2023-06-08,293673,292889.3623935609
2023-06-08,293220,292861.18099732365
2023-06-08,292594,292896.96745342464
2023-06-08,292623,292868.7860571874
2023-06-08,292624,292904.5725132884
2023-06-08,292628,292876.3911170512
2023-06-08,294049,292912.1775731522
2023-06-08,292755,292883.9961769149
2023-06-08,292669,292919.78263301594
2023-06-08,292661,292891.6012367787
2023-06-08,292734,292927.3876928797
2023-06-08,293278,292899.2062966425
2023-06-08,292683,292934.9927527435
2023-06-08,292732,292906.81135650625
2023-06-08,292693,292942.59781260724
2023-06-08,292715,292914.41641637
2023-06-08,292605,292950.202872471
2023-06-08,292689,292922.0214762338
2023-06-08,293242,292957.8079323348
2023-06-08,292610,292929.62653609755
2023-06-08,293706,292965.41299219854
2023-06-08,293656,292937.2315959613
2023-06-08,293690,292973.0180520623
2023-06-08,293615,292944.8366558251
2023-06-08,293650,292980.6231119261
2023-06-08,293606,292952.44171568885
2023-06-08,293608,292988.22817178984
2023-06-08,293662,292960.0467755526
2023-06-08,295126,292995.8332316536
2023-06-08,295736,292967.6518354164
2023-06-08,294496,293003.4382915174
2023-06-08,293599,292975.2568952801
2023-06-08,292547,293011.04335138114
2023-06-08,292597,292982.8619551439
2023-06-08,292570,293018.6484112449
2023-06-08,293352,292990.4670150077
2023-06-08,293167,293026.2534711087
2023-06-08,293259,292998.07207487145
2023-06-08,293678,293033.85853097244
2023-06-08,293632,293005.6771347352
2023-06-08,293368,293041.4635908362
2023-06-08,293366,293013.282194599
2023-06-08,293430,293049.0686507
2023-06-08,293425,293020.88725446275
2023-06-08,293415,293056.67371056374
2023-06-08,293432,293028.4923143265
2023-06-08,293357,293064.2787704275
2023-06-08,293383,293036.0973741903
2023-06-08,293637,293071.8838302913
2023-06-08,293423,293043.70243405405
2023-06-08,293543,293079.48889015504
2023-06-08,294063,293051.3074939178
2023-06-08,293440,293087.0939500188
2023-06-08,293412,293058.9125537816
2023-06-08,293520,293094.6990098826
2023-06-08,293370,293066.5176136453
2023-06-08,293371,293102.30406974634
2023-06-08,293988,293074.1226735091
2023-06-08,293341,293109.9091296101
2023-06-08,293321,293081.7277333729
2023-06-08,293378,293117.5141894739
2023-06-08,293361,293089.33279323665
2023-06-08,294034,293125.11924933764
2023-06-08,293479,293096.9378531004
2023-06-08,293457,293132.7243092014
2023-06-08,293358,293104.5429129642
2023-06-08,293340,293140.3293690652
2023-06-08,293344,293112.14797282795
2023-06-08,293426,293147.93442892894
2023-06-08,293363,293119.7530326917
2023-06-08,293381,293155.5394887927
2023-06-08,293360,293127.3580925555
2023-06-08,293450,293163.1445486565
2023-06-08,293413,293134.96315241925
2023-06-08,293561,293170.74960852024
2023-06-08,293446,293142.568212283
2023-06-08,293493,293178.354668384
2023-06-08,299171,293150.1732721468
2023-06-08,293600,293185.9597282478
2023-06-08,293511,293157.7783320105
2023-06-08,293687,293193.56478811154
2023-06-08,293500,293165.3833918743
2023-06-08,293526,293201.1698479753
2023-06-08,293523,293172.9884517381
2023-06-08,293517,293208.7749078391
2023-06-08,293551,293180.59351160185
2023-06-08,293548,293216.37996770284
2023-06-08,294815,293188.1985714656
2023-06-08,293552,293223.9850275666
2023-06-08,293659,293195.8036313294
2023-06-08,293580,293231.5900874304
2023-06-08,293588,293203.40869119315
2023-06-08,293305,293239.19514729414
2023-06-08,293503,293211.0137510569
2023-06-08,293491,293246.8002071579
2023-06-08,295757,293218.6188109207
2023-06-08,293422,293254.4052670217
2023-06-08,293463,293226.22387078445
2023-06-08,293504,293262.01032688544
2023-06-08,293536,293233.8289306482
2023-06-08,293470,293269.6153867492
2023-06-08,293469,293241.433990512
2023-06-08,293601,293277.220446613
2023-06-08,293896,293249.0390503757
2023-06-08,293508,293284.82550647674
2023-06-08,293477,293256.6441102395
2023-06-08,293635,293292.4305663405
2023-06-08,293482,293264.2491701033
2023-06-08,293510,293300.0356262043
2023-06-08,293528,293271.85422996705
2023-06-08,293579,293307.64068606804
2023-06-08,301158,293279.4592898308
2023-06-08,293679,293315.2457459318
2023-06-08,298032,293287.0643496946
2023-06-08,294875,293322.8508057956
2023-06-08,293185,293294.66940955835
2023-06-08,293180,293330.45586565934
2023-06-08,293140,293302.2744694221
2023-06-08,293174,293338.0609255231
2023-06-08,293142,293309.8795292859
2023-06-08,293189,293345.6659853869
2023-06-08,293210,293317.48458914965
2023-06-08,293147,293353.27104525064
2023-06-08,293286,293325.0896490134
2023-06-08,293192,293360.8761051144
2023-06-08,293162,293332.6947088772
2023-06-08,293168,293368.4811649782
2023-06-08,293234,293340.2997687409
2023-06-08,293406,293376.08622484194
2023-06-08,293115,293347.9048286047
2023-06-08,293177,293383.6912847057
2023-06-08,293289,293355.5098884685
2023-06-08,293123,293391.2963445695
2023-06-08,293164,293363.11494833225
2023-06-08,293016,293398.90140443324
2023-06-08,293043,293370.720008196
2023-06-08,293051,293406.506464297
2023-06-08,293049,293378.3250680598
2023-06-08,298781,293414.1115241608
2023-06-08,293126,293385.93012792355
2023-06-08,293067,293421.71658402454
2023-06-08,293059,293393.5351877873
2023-06-08,293050,293429.3216438883
2023-06-08,293109,293401.1402476511
2023-06-08,296863,293436.9267037521
2023-06-08,294292,293408.74530751485
2023-06-08,293083,293444.53176361584
2023-06-08,293583,293416.3503673786
2023-06-08,293163,293452.1368234796
2023-06-08,293011,293423.9554272424
2023-06-08,293212,293459.7418833434
2023-06-08,293238,293431.5604871061
2023-06-08,293338,293467.34694320714
2023-06-08,293813,293439.1655469699
2023-06-08,293350,293474.9520030709
2023-06-08,293291,293446.7706068337
2023-06-08,293293,293482.5570629347
2023-06-08,293481,293454.37566669745
2023-06-08,293258,293490.16212279844
2023-06-08,293232,293461.9807265612
2023-06-08,293327,293497.7671826622
2023-06-08,293522,293469.585786425
2023-06-08,293380,293505.372242526
2023-06-08,293315,293477.19084628875
2023-06-08,293343,293512.97730238974
2023-06-08,293295,293484.7959061525
2023-06-08,293376,293520.5823622535
2023-06-08,293545,293492.4009660163
2023-06-08,293209,293528.1874221173
2023-06-08,293332,293500.00602588005
2023-06-08,293254,293535.79248198104
2023-06-08,293294,293507.6110857438
2023-06-08,293262,293543.3975418448
2023-06-08,293239,293515.2161456076
2023-06-08,293786,293551.0026017086
2023-06-08,293529,293522.8212054713
2023-06-08,293337,293558.60766157234
2023-06-08,293326,293530.4262653351
2023-06-08,293197,293566.2127214361
2023-06-08,299380,293538.0313251989
2023-06-08,299871,293573.8177812999
2023-06-08,293464,293545.63638506265
2023-06-08,293235,293581.42284116364
